Date,Day of the Week,Loadshedding Stage,Energy Consumption (MWh),Temperature (°C),Humidity (%),GDP Growth Rate (%),Population,PV Penetration (%),EV Penetration (Number),Is Holiday
2022-10-21,Friday,6,17095.564027004293,23.4520466255141,58.828710860159745,0.92,60860739,2.4,1000,False
2022-10-22,Saturday,1,13186.940087757774,20.43822428763515,49.553428492683416,1.06,60860739,2.4,1000,False
2022-10-23,Sunday,6,12854.876213204787,20.9342239157629,42.62311959540426,0.99,60860739,2.4,1000,False
2022-10-24,Monday,0,18926.079823184522,17.768836811185672,58.26161846443775,1.16,60860739,2.4,1000,False
2022-10-25,Tuesday,1,19289.085143607033,16.463392323601678,50.324074445734254,1.07,60860739,2.4,1000,False
2022-10-26,Wednesday,1,19100.537653803225,17.913086305747985,46.38046271504238,1.02,60860739,2.4,1000,False
2022-10-27,Thursday,1,18180.952323419926,15.745333201779767,56.68756707661211,1.08,60860739,2.4,1000,False
2022-10-28,Friday,5,17368.24098905532,22.7269006725705,41.64751251518224,0.85,60860739,2.4,1000,False
2022-10-29,Saturday,3,12702.15,24.6912861804728,57.7488973009471,1.2,60860739,2.4,1000,False
2022-10-30,Sunday,5,12702.15,21.575484826575103,47.94262315298436,1.16,60860739,2.4,1000,False
2022-10-31,Monday,5,17583.323536313765,23.022221420205128,46.238948659647306,1.03,60860739,2.4,1000,False
2022-11-01,Tuesday,3,18433.75667102223,20.845776932634628,46.808936737359026,0.93,60860739,2.4,1000,False
2022-11-02,Wednesday,3,17100.47993438635,16.98796902872467,52.376160828369464,1.04,60860739,2.4,1000,False
2022-11-03,Thursday,6,16757.261009460282,23.824770041513258,44.88138399825158,1.16,60860739,2.4,1000,False
2022-11-04,Friday,4,17604.34839478562,16.014650114558556,54.7712098023044,0.86,60860739,2.4,1000,False
2022-11-05,Saturday,1,12902.369434457514,16.456997562208187,56.32289326938429,1.17,60860739,2.4,1000,False
2022-11-06,Sunday,6,12702.15,23.9919292150878,49.25264520904957,0.82,60860739,2.4,1000,False
2022-11-07,Monday,1,19072.14686688574,19.65532302161148,43.1765541327311,0.85,60860739,2.4,1000,False
2022-11-08,Tuesday,0,18609.170587481556,24.732926164374796,53.364957199211894,1.11,60860739,2.4,1000,False
2022-11-09,Wednesday,1,19273.652172452134,23.284963813021527,52.29471774495355,1.0,60860739,2.4,1000,False
2022-11-10,Thursday,5,17136.255383984164,19.877199518737815,48.432919595312256,0.97,60860739,2.4,1000,False
2022-11-11,Friday,6,16997.44249548614,15.937717460465947,50.800651029887874,1.05,60860739,2.4,1000,False
2022-11-12,Saturday,4,13361.717494902092,17.196522307602503,42.769587126283014,0.99,60860739,2.4,1000,False
2022-11-13,Sunday,6,12702.15,17.405001625516597,48.87785494299291,1.16,60860739,2.4,1000,False
2022-11-14,Monday,5,17881.461326505676,17.80956818343985,43.750218521339086,1.08,60860739,2.4,1000,False
2022-11-15,Tuesday,4,18009.80021773701,17.879729717987836,52.60988361243457,0.94,60860739,2.4,1000,False
2022-11-16,Wednesday,6,16645.038668025783,17.516652636000533,48.67266598308977,1.01,60860739,2.4,1000,False
2022-11-17,Thursday,6,17379.48554571555,23.415642597284677,54.62940779196337,1.06,60860739,2.4,1000,False
2022-11-18,Friday,4,17555.928255847022,23.386992956711726,59.76263658314295,1.1,60860739,2.4,1000,False
2022-11-19,Saturday,6,12702.15,16.015302007095936,56.61585605505033,0.89,60860739,2.4,1000,False
2022-11-20,Sunday,6,12702.15,15.957400458795089,55.06151344213134,1.03,60860739,2.4,1000,False
2022-11-21,Monday,6,17352.93799319749,22.563635035140564,44.746060583397664,0.96,60860739,2.4,1000,False
2022-11-22,Tuesday,4,18149.39926996382,15.989771933472538,58.32891181041325,0.95,60860739,2.4,1000,False
2022-11-23,Wednesday,4,18208.326777075534,17.045053751259157,41.135255863921,0.96,60860739,2.4,1000,False
2022-11-24,Thursday,0,18892.80922784536,22.886668012835845,49.7483040733896,1.08,60860739,2.4,1000,False
2022-11-25,Friday,5,17590.309335705704,17.55941938241844,48.143435951247575,0.9,60860739,2.4,1000,False
2022-11-26,Saturday,1,12973.364646107657,24.452986132477957,56.71279493716311,0.89,60860739,2.4,1000,False
2022-11-27,Sunday,1,13455.303421065255,20.338428625868886,44.658087971513474,1.1,60860739,2.4,1000,False
2022-11-28,Monday,2,17367.891974836126,22.69428318367839,54.659371001350934,1.0,60860739,2.4,1000,False
2022-11-29,Tuesday,4,17523.234532348408,21.263495151487266,56.45028325263399,0.88,60860739,2.4,1000,False
2022-11-30,Wednesday,0,19449.41085322696,17.19589231427962,46.52006508971825,0.9,60860739,2.4,1000,False
2022-12-01,Thursday,1,18496.324670628615,22.44756565523346,67.63914608086473,1.11,60860739,2.4,1000,False
2022-12-02,Friday,2,18142.595097775255,22.99894727932699,78.52202668610475,1.1,60860739,2.4,1000,False
2022-12-03,Saturday,3,13099.450671841578,26.131382498052766,76.16116074386285,1.16,60860739,2.4,1000,False
2022-12-04,Sunday,2,13297.465367634752,24.58581948774272,74.52346066842821,1.13,60860739,2.4,1000,False
2022-12-05,Monday,6,16396.22263676872,26.497206830517648,70.19497656361912,0.8,60860739,2.4,1000,False
2022-12-06,Tuesday,5,17225.06114519195,25.967261431234636,73.57883733115027,0.84,60860739,2.4,1000,False
2022-12-07,Wednesday,6,17076.630804282253,22.063668945334683,60.365706137469274,1.06,60860739,2.4,1000,False
2022-12-08,Thursday,1,19071.728422776614,25.366076461436016,61.09060912329365,1.07,60860739,2.4,1000,False
2022-12-09,Friday,3,18089.143094006326,23.449698844281574,61.38271729003812,1.19,60860739,2.4,1000,False
2022-12-10,Saturday,4,12702.15,24.007254604742783,68.92909990967598,0.97,60860739,2.4,1000,False
2022-12-11,Sunday,6,12702.15,23.287720416072986,70.01369837454241,0.94,60860739,2.4,1000,False
2022-12-12,Monday,0,18081.922661549143,25.19973456944531,72.34696513603451,1.06,60860739,2.4,1000,False
2022-12-13,Tuesday,4,17037.13515368493,24.290958849832926,73.01512381797586,1.13,60860739,2.4,1000,False
2022-12-14,Wednesday,5,17405.251266129922,27.449831850355864,68.793642709092,0.92,60860739,2.4,1000,False
2022-12-15,Thursday,5,17553.39496812644,25.81782405194153,63.32000430424827,0.9,60860739,2.4,1000,False
2022-12-16,Friday,5,14114.416753311703,24.559518991011213,65.98088208330822,1.15,60860739,2.4,1000,True
2022-12-17,Saturday,3,13380.701935510362,23.15072579944121,60.02049112880382,1.07,60860739,2.4,1000,False
2022-12-18,Sunday,4,12702.15,24.653490874492263,60.61051737750737,1.05,60860739,2.4,1000,False
2022-12-19,Monday,1,17770.507025170355,20.437769083140445,60.52617910862919,1.05,60860739,2.4,1000,False
2022-12-20,Tuesday,2,18367.238336692888,23.966282469164202,61.68741070705683,1.17,60860739,2.4,1000,False
2022-12-21,Wednesday,4,18140.471549154146,22.012394878584125,70.05362487247437,0.97,60860739,2.4,1000,False
2022-12-22,Thursday,6,16942.45981903187,22.68223051565771,63.13430618893618,1.14,60860739,2.4,1000,False
2022-12-23,Friday,5,17242.666390072107,23.19190582775903,73.92120717302882,0.86,60860739,2.4,1000,False
2022-12-24,Saturday,5,12702.15,20.782335666388143,70.68126672339423,0.85,60860739,2.4,1000,False
2022-12-25,Sunday,4,12726.31592294205,22.430124842321536,67.72805793478815,0.82,60860739,2.4,1000,True
2022-12-26,Monday,2,14114.416753311703,21.58739461285859,63.84967693624403,0.99,60860739,2.4,1000,True
2022-12-27,Tuesday,4,17381.85484092053,25.869924481512594,76.92786199102352,0.92,60860739,2.4,1000,False
2022-12-28,Wednesday,5,17901.460344827832,22.10547400546779,65.1532646270353,1.17,60860739,2.4,1000,False
2022-12-29,Thursday,6,17336.366872128438,23.711145858140643,63.16237291207198,0.8,60860739,2.4,1000,False
2022-12-30,Friday,4,16886.293915965558,25.45269298508118,66.74286972961553,0.95,60860739,2.4,1000,False
2022-12-31,Saturday,2,12702.15,23.15649584010147,69.94633573164123,1.04,60860739,2.4,1000,False
2023-01-01,Sunday,4,13502.109348294882,27.507175785867076,70.131476008872,0.88,61651928,3.1,1250,True
2023-01-02,Monday,0,20230.64457430922,22.966473433465048,62.814908329702554,0.85,61651928,3.1,1250,False
2023-01-03,Tuesday,1,19138.8252912797,23.416404233626327,61.53242791397637,1.1,61651928,3.1,1250,False
2023-01-04,Wednesday,6,18823.140773337767,24.041048818384006,60.12815952708667,0.89,61651928,3.1,1250,False
2023-01-05,Thursday,5,18193.8728436094,26.415585970965036,66.95451653187179,1.04,61651928,3.1,1250,False
2023-01-06,Friday,1,19577.191467361077,27.087113736580868,63.469443740871164,1.05,61651928,3.1,1250,False
2023-01-07,Saturday,2,13651.063337609121,26.587974784599687,68.7170709314941,1.06,61651928,3.1,1250,False
2023-01-08,Sunday,2,14388.119988042625,27.512551453830966,62.69546004655375,0.97,61651928,3.1,1250,False
2023-01-09,Monday,2,19384.966528811,27.453875795362634,62.306251914457874,1.09,61651928,3.1,1250,False
2023-01-10,Tuesday,0,19350.484844136008,26.628783165783414,76.94470553230596,0.95,61651928,3.1,1250,False
2023-01-11,Wednesday,2,20151.326495881956,27.05968957778817,77.02611626768586,0.99,61651928,3.1,1250,False
2023-01-12,Thursday,2,19491.434552366274,23.30496776695757,78.37782577091608,1.11,61651928,3.1,1250,False
2023-01-13,Friday,0,19581.973135475007,21.045934102546124,67.84237052733258,0.87,61651928,3.1,1250,False
2023-01-14,Saturday,6,13049.363647221253,26.98073161191913,72.19106518295999,1.1,61651928,3.1,1250,False
2023-01-15,Sunday,4,13911.787370495118,21.446305973953766,74.11195021582205,1.19,61651928,3.1,1250,False
2023-01-16,Monday,3,19752.638859130304,27.547684775910557,79.61846401117194,0.84,61651928,3.1,1250,False
2023-01-17,Tuesday,0,20172.679152324283,21.710071598882998,79.25611048130105,1.17,61651928,3.1,1250,False
2023-01-18,Wednesday,0,20166.183387503836,20.73745805933804,63.57706375438912,1.0,61651928,3.1,1250,False
2023-01-19,Thursday,3,19398.036005310376,22.361562833899043,66.3141229452,1.06,61651928,3.1,1250,False
2023-01-20,Friday,6,18908.953021722675,21.24237704352506,67.16532069058998,0.89,61651928,3.1,1250,False
2023-01-21,Saturday,5,13538.662434519494,24.221735740125055,63.065665674189525,1.08,61651928,3.1,1250,False
2023-01-22,Sunday,2,14699.04822575856,21.217561370511863,62.264106649490564,1.12,61651928,3.1,1250,False
2023-01-23,Monday,0,19978.314587879617,24.635355199449762,71.39883959569346,1.0,61651928,3.1,1250,False
2023-01-24,Tuesday,3,19840.602887317604,22.215536435553577,75.21838191148132,1.15,61651928,3.1,1250,False
2023-01-25,Wednesday,5,18536.643530609363,21.634821231517957,69.48847022236211,0.86,61651928,3.1,1250,False
2023-01-26,Thursday,6,18016.027561227595,25.06171647586941,79.79750916280855,1.06,61651928,3.1,1250,False
2023-01-27,Friday,4,18960.201532142764,23.717661737792533,67.03480597924538,1.14,61651928,3.1,1250,False
2023-01-28,Saturday,3,13251.582393772842,20.509177467171092,71.30089857494792,0.87,61651928,3.1,1250,False
2023-01-29,Sunday,3,13948.490688642985,23.426750916512816,78.08700848534052,0.97,61651928,3.1,1250,False
2023-01-30,Monday,5,18747.135030630223,20.548216142922545,75.47285620731527,1.16,61651928,3.1,1250,False
2023-01-31,Tuesday,2,18615.13289494688,27.829262462170437,77.1141017952855,1.07,61651928,3.1,1250,False
2023-02-01,Wednesday,5,17969.910431610955,27.2891899249818,66.57045015245042,0.92,61651928,3.1,1250,False
2023-02-02,Thursday,2,20063.77281178167,27.126561631722023,74.26566043036459,1.1,61651928,3.1,1250,False
2023-02-03,Friday,6,18562.72449935198,26.81233483013,72.99046407920696,1.05,61651928,3.1,1250,False
2023-02-04,Saturday,3,13818.230031010131,27.82725779967732,65.6794646237559,1.12,61651928,3.1,1250,False
2023-02-05,Sunday,1,14624.741227269178,20.118678446026912,74.97522228523974,1.09,61651928,3.1,1250,False
2023-02-06,Monday,3,19005.55326071051,23.27605981232867,78.8299051365982,0.83,61651928,3.1,1250,False
2023-02-07,Tuesday,5,18348.534701417386,27.145628135007282,67.0433852785284,0.81,61651928,3.1,1250,False
2023-02-08,Wednesday,5,19000.955995093074,24.159782791615115,75.23210757079133,0.98,61651928,3.1,1250,False
2023-02-09,Thursday,2,19327.69984249661,20.782807890981154,75.08876623760858,0.88,61651928,3.1,1250,False
2023-02-10,Friday,1,19488.515202423507,25.89587218752238,64.44878666291444,0.94,61651928,3.1,1250,False
2023-02-11,Saturday,2,13866.268927746123,26.449649526541577,65.98642352527702,1.06,61651928,3.1,1250,False
2023-02-12,Sunday,2,13784.966854376911,26.30299586110189,65.26126181975536,1.11,61651928,3.1,1250,False
2023-02-13,Monday,4,18824.419463053637,26.367054432805187,73.77647379456234,1.09,61651928,3.1,1250,False
2023-02-14,Tuesday,3,18181.683615428745,25.568647165558765,64.26094465292107,1.04,61651928,3.1,1250,False
2023-02-15,Wednesday,0,19369.33090852579,21.996843208881565,74.85845164211943,1.01,61651928,3.1,1250,False
2023-02-16,Thursday,3,19160.570573291345,25.257625348738333,62.59765863840853,1.13,61651928,3.1,1250,False
2023-02-17,Friday,4,19442.82489533228,23.788400486638423,66.05950704800661,0.88,61651928,3.1,1250,False
2023-02-18,Saturday,2,14292.644237959941,20.607953965603222,72.20944384888455,1.16,61651928,3.1,1250,False
2023-02-19,Sunday,5,13919.73574093639,27.824165921036013,68.01783329113177,0.87,61651928,3.1,1250,False
2023-02-20,Monday,3,19702.840905010074,26.53833993781657,76.3298192168034,1.07,61651928,3.1,1250,False
2023-02-21,Tuesday,5,18849.339199926726,25.09648002073413,73.54877983101906,0.87,61651928,3.1,1250,False
2023-02-22,Wednesday,5,19208.822264499446,22.2683239089433,78.64515137301956,0.82,61651928,3.1,1250,False
2023-02-23,Thursday,5,17883.416325472015,22.418282064936243,65.37847801830965,0.96,61651928,3.1,1250,False
2023-02-24,Friday,1,19951.377333979828,27.09568286246505,75.51196039594139,1.17,61651928,3.1,1250,False
2023-02-25,Saturday,4,13987.977648940694,21.823949980350722,77.75016706475544,1.08,61651928,3.1,1250,False
2023-02-26,Sunday,4,13923.175085175244,26.232465866360805,66.99683267213979,1.09,61651928,3.1,1250,False
2023-02-27,Monday,4,18063.373682011857,26.981622401002383,67.84593306849828,0.96,61651928,3.1,1250,False
2023-02-28,Tuesday,2,18914.452651905493,23.300727651325282,72.3905518282348,0.98,61651928,3.1,1250,False
2023-03-01,Wednesday,0,18019.45991235591,17.684650590956522,57.18940133533033,1.09,61651928,3.1,1250,False
2023-03-02,Thursday,3,16790.916313710277,17.84939184310731,47.54818298488647,0.81,61651928,3.1,1250,False
2023-03-03,Friday,4,16757.45820059623,17.571562817096314,45.30391304995015,0.92,61651928,3.1,1250,False
2023-03-04,Saturday,0,13063.181586094963,16.713739893701486,49.15418478344675,0.89,61651928,3.1,1250,False
2023-03-05,Sunday,5,12321.0855,13.785241515284984,57.456753884462586,1.04,61651928,3.1,1250,False
2023-03-06,Monday,6,16279.58098459755,16.235050199002856,40.16295355077927,0.81,61651928,3.1,1250,False
2023-03-07,Tuesday,4,16897.42331830052,19.876212263415766,59.94519363153384,0.84,61651928,3.1,1250,False
2023-03-08,Wednesday,2,17068.669576587337,16.05336289300334,57.325865478203745,1.04,61651928,3.1,1250,False
2023-03-09,Thursday,3,16583.710791200243,15.496258565697095,40.369458923311456,0.81,61651928,3.1,1250,False
2023-03-10,Friday,4,16314.877606762584,13.835907509728436,51.666843549672095,1.02,61651928,3.1,1250,False
2023-03-11,Saturday,2,12931.149532043824,16.8652065997088,48.10483686531698,0.84,61651928,3.1,1250,False
2023-03-12,Sunday,4,12321.0855,11.244229130645744,49.81314631343564,0.88,61651928,3.1,1250,False
2023-03-13,Monday,6,16915.69369521941,10.629955865660248,44.56425194723846,1.13,61651928,3.1,1250,False
2023-03-14,Tuesday,6,16529.636109577375,17.817472571286274,40.79994617065438,0.9,61651928,3.1,1250,False
2023-03-15,Wednesday,6,16242.02133370729,17.13426958430569,49.51031960794616,0.96,61651928,3.1,1250,False
2023-03-16,Thursday,4,17214.701990991587,18.122253527354417,44.16270277123358,0.99,61651928,3.1,1250,False
2023-03-17,Friday,3,17522.918171538484,14.374137512941552,54.160192852890546,0.82,61651928,3.1,1250,False
2023-03-18,Saturday,4,12687.708324379246,16.001962429276233,48.73690395060391,1.01,61651928,3.1,1250,False
2023-03-19,Sunday,4,12321.0855,15.128101657596076,58.00551018724455,1.01,61651928,3.1,1250,False
2023-03-20,Monday,6,16017.510793796755,11.876784096076586,45.49210304317904,1.0,61651928,3.1,1250,False
2023-03-21,Tuesday,6,14114.416753311703,14.44219079114627,51.92839221382047,1.11,61651928,3.1,1250,True
2023-03-22,Wednesday,4,17362.522650629744,17.80727741170988,47.41974379975882,1.18,61651928,3.1,1250,False
2023-03-23,Thursday,6,16839.49044682324,16.432853819462945,59.84503424095011,0.96,61651928,3.1,1250,False
2023-03-24,Friday,1,17564.360756142978,13.698662765643832,47.56721546711538,1.05,61651928,3.1,1250,False
2023-03-25,Saturday,2,12321.0855,14.453049791471066,49.928911887729676,0.99,61651928,3.1,1250,False
2023-03-26,Sunday,5,12599.657951819949,16.062390545814424,51.14492073371807,0.97,61651928,3.1,1250,False
2023-03-27,Monday,2,16816.219764464953,16.292036859279207,54.97029695829717,0.95,61651928,3.1,1250,False
2023-03-28,Tuesday,5,15936.256184439017,12.325633046239593,54.023261450239254,1.14,61651928,3.1,1250,False
2023-03-29,Wednesday,5,16310.167702211944,11.573326218046674,45.39278130813854,0.91,61651928,3.1,1250,False
2023-03-30,Thursday,2,17174.53827084922,16.928471442335606,54.560158967562415,1.15,61651928,3.1,1250,False
2023-03-31,Friday,3,16554.708814455855,19.626114091089132,47.27874272879639,1.0,61651928,3.1,1250,False
2023-04-01,Saturday,4,12685.75532458898,14.27426090541973,58.18281501633602,1.1,61651928,3.1,1250,False
2023-04-02,Sunday,3,12956.598543543889,11.767924170584298,42.83685304452907,1.1,61651928,3.1,1250,False
2023-04-03,Monday,6,16492.82718749263,13.811265214866324,58.08241147952205,1.11,61651928,3.1,1250,False
2023-04-04,Tuesday,4,16151.879977607385,17.672826867785233,58.067269800781226,1.13,61651928,3.1,1250,False
2023-04-05,Wednesday,0,17550.171095591468,13.287035792946417,48.19084338490116,1.17,61651928,3.1,1250,False
2023-04-06,Thursday,2,18060.277611047914,17.62850423311155,45.17643246143782,0.89,61651928,3.1,1250,False
2023-04-07,Friday,1,16966.928382659025,17.304361223513126,52.68896461144059,0.85,61651928,3.1,1250,False
2023-04-08,Saturday,5,12321.0855,16.240420915666178,58.123121439676,1.06,61651928,3.1,1250,False
2023-04-09,Sunday,4,12568.62245754483,15.970381589939398,40.81257869911736,0.94,61651928,3.1,1250,False
2023-04-10,Monday,6,16002.462542549258,15.33499779408508,46.37439099706064,1.03,61651928,3.1,1250,False
2023-04-11,Tuesday,2,18098.224441324608,11.758783144679207,50.18310937944558,1.17,61651928,3.1,1250,False
2023-04-12,Wednesday,3,16660.557323163408,11.917762111708146,51.15279294497462,0.86,61651928,3.1,1250,False
2023-04-13,Thursday,4,17410.323677968823,17.197182498086264,53.355379370824906,0.91,61651928,3.1,1250,False
2023-04-14,Friday,1,17270.241404142,12.672178372166307,52.44497945897356,0.85,61651928,3.1,1250,False
2023-04-15,Saturday,3,12850.484650566197,14.862797709284001,41.15471464003772,0.92,61651928,3.1,1250,False
2023-04-16,Sunday,0,13178.169161614645,18.94430512060427,47.436351480551764,0.93,61651928,3.1,1250,False
2023-04-17,Monday,4,16268.181357867381,16.934937199315364,57.20192630125082,1.13,61651928,3.1,1250,False
2023-04-18,Tuesday,3,17087.01695247587,11.438535639927744,55.772483934771024,1.17,61651928,3.1,1250,False
2023-04-19,Wednesday,6,16257.500785154129,14.79480281864025,44.881040783296115,1.2,61651928,3.1,1250,False
2023-04-20,Thursday,1,17050.419703398147,19.612606824018467,59.48197452505455,1.19,61651928,3.1,1250,False
2023-04-21,Friday,4,16842.832804368172,15.179615617170324,59.28829931078286,1.15,61651928,3.1,1250,False
2023-04-22,Saturday,5,12321.0855,19.136282281985103,42.64902856160183,0.97,61651928,3.1,1250,False
2023-04-23,Sunday,6,12321.0855,18.675372998400118,42.63807567218483,0.95,61651928,3.1,1250,False
2023-04-24,Monday,3,17294.408314166816,19.112341834562063,56.609819575269455,0.96,61651928,3.1,1250,False
2023-04-25,Tuesday,1,17753.370284991644,13.521185362672087,53.38475931247186,0.98,61651928,3.1,1250,False
2023-04-26,Wednesday,4,16239.658402713658,11.891414868928464,48.721633189042834,1.1,61651928,3.1,1250,False
2023-04-27,Thursday,2,14114.416753311703,17.2736526954885,54.36676303498234,1.19,61651928,3.1,1250,True
2023-04-28,Friday,0,18768.18370674052,12.036579478685344,46.57657352915986,1.16,61651928,3.1,1250,False
2023-04-29,Saturday,0,12642.590808264398,11.77992729620567,52.30295001591747,1.11,61651928,3.1,1250,False
2023-04-30,Sunday,3,12321.0855,16.870367140777333,57.06796178799935,0.98,61651928,3.1,1250,False
2023-05-01,Monday,3,14114.416753311703,16.063966955359138,41.80561070468813,0.89,61651928,3.1,1250,True
2023-05-02,Tuesday,4,17542.81649801747,14.200355790517015,42.39693537172916,1.01,61651928,3.1,1250,False
2023-05-03,Wednesday,2,18023.713722261306,14.599844219870295,54.20706975888996,0.8,61651928,3.1,1250,False
2023-05-04,Thursday,2,18063.552215000844,13.20878097475297,48.17162974576297,1.07,61651928,3.1,1250,False
2023-05-05,Friday,4,16969.49909578597,12.623203179510242,47.9822368011239,1.01,61651928,3.1,1250,False
2023-05-06,Saturday,6,12321.0855,13.47051532887314,56.1651338807754,0.82,61651928,3.1,1250,False
2023-05-07,Sunday,2,12321.0855,17.581101272667283,49.73101114320342,1.02,61651928,3.1,1250,False
2023-05-08,Monday,4,16177.486671411125,10.513554433071219,41.18523510881274,1.04,61651928,3.1,1250,False
2023-05-09,Tuesday,0,18264.298174347787,15.91132693699232,49.85593950178833,0.98,61651928,3.1,1250,False
2023-05-10,Wednesday,6,17074.5552257464,13.7340267964586,51.447397687527776,0.83,61651928,3.1,1250,False
2023-05-11,Thursday,6,16906.04999797474,14.835254296715988,59.626101512735865,1.16,61651928,3.1,1250,False
2023-05-12,Friday,1,17908.43511331329,15.888135404357886,56.10400031729973,0.92,61651928,3.1,1250,False
2023-05-13,Saturday,3,12321.0855,12.40739609979464,49.23749438800346,1.11,61651928,3.1,1250,False
2023-05-14,Sunday,5,12321.0855,16.681113110014785,54.28414074958257,1.18,61651928,3.1,1250,False
2023-05-15,Monday,4,16773.309367210513,11.26823877191988,50.405437720297364,1.1,61651928,3.1,1250,False
2023-05-16,Tuesday,0,17135.805134632054,18.10433882486848,44.541823291526384,0.85,61651928,3.1,1250,False
2023-05-17,Wednesday,0,18012.504129156903,10.271639005161255,57.58468056797365,1.07,61651928,3.1,1250,False
2023-05-18,Thursday,5,16239.543116949382,11.404041366744003,53.43365389118381,1.19,61651928,3.1,1250,False
2023-05-19,Friday,1,17969.59416986996,15.435976981733976,56.72293056692503,1.12,61651928,3.1,1250,False
2023-05-20,Saturday,4,12321.0855,11.974317430139443,46.6617509361638,0.83,61651928,3.1,1250,False
2023-05-21,Sunday,2,12321.0855,14.096492270207287,52.50418639282699,1.05,61651928,3.1,1250,False
2023-05-22,Monday,1,17708.18908573868,14.272937691508,47.95781658665295,0.87,61651928,3.1,1250,False
2023-05-23,Tuesday,1,17640.738015885196,19.733531116519508,54.4397459248747,1.14,61651928,3.1,1250,False
2023-05-24,Wednesday,2,17844.96853988579,10.404397006141956,43.1731010925437,1.15,61651928,3.1,1250,False
2023-05-25,Thursday,3,17827.962362415605,15.897836898813308,45.23331772191193,1.04,61651928,3.1,1250,False
2023-05-26,Friday,3,16527.96911798497,12.485129521307421,59.08184445791491,1.07,61651928,3.1,1250,False
2023-05-27,Saturday,5,12440.690517058767,19.087203917018844,58.70078137567769,0.98,61651928,3.1,1250,False
2023-05-28,Sunday,6,12321.0855,16.17972747086764,42.366940471913765,1.03,61651928,3.1,1250,False
2023-05-29,Monday,4,16639.50935036951,12.075017083197057,40.91112920477259,0.95,61651928,3.1,1250,False
2023-05-30,Tuesday,3,17286.075449536416,19.596500299927733,41.47204301050692,1.1,61651928,3.1,1250,False
2023-05-31,Wednesday,4,16398.973452525035,14.148381941242736,51.932022956527575,1.04,61651928,3.1,1250,False
2023-06-01,Thursday,1,20419.61787567655,5.418989195454391,26.625328724749913,1.16,61651928,3.1,1250,False
2023-06-02,Friday,5,19538.13151179821,9.186546934947025,24.354466436961093,1.16,61651928,3.1,1250,False
2023-06-03,Saturday,1,15603.379423020766,6.383744514722366,31.543461959161796,0.89,61651928,3.1,1250,False
2023-06-04,Sunday,6,14261.073142314743,13.431767634592605,20.35334402081037,0.8,61651928,3.1,1250,False
2023-06-05,Monday,5,19105.02338222891,6.945549917004143,31.59614561517961,0.92,61651928,3.1,1250,False
2023-06-06,Tuesday,3,19964.92619704922,8.758094931947086,32.469305784910134,0.9,61651928,3.1,1250,False
2023-06-07,Wednesday,6,19487.36152446182,4.901641570070825,24.024048038783178,0.85,61651928,3.1,1250,False
2023-06-08,Thursday,3,20668.679692237467,8.823928401038033,25.152908905445358,0.86,61651928,3.1,1250,False
2023-06-09,Friday,3,19674.273330838154,11.705334892857339,35.092030987338084,1.02,61651928,3.1,1250,False
2023-06-10,Saturday,1,14990.042707488366,6.533122122486219,27.240780836571403,0.99,61651928,3.1,1250,False
2023-06-11,Sunday,6,13922.213507103277,8.994047992766916,25.40226407721758,0.87,61651928,3.1,1250,False
2023-06-12,Monday,6,18997.159842884525,14.097637435440566,33.91331502405364,0.86,61651928,3.1,1250,False
2023-06-13,Tuesday,1,20706.707448317316,14.693722218754,36.61285378888849,0.95,61651928,3.1,1250,False
2023-06-14,Wednesday,2,20240.90137390271,10.982583947484047,27.76511513274685,1.11,61651928,3.1,1250,False
2023-06-15,Thursday,4,19070.605685936738,13.81252962676531,39.19559497792076,1.2,61651928,3.1,1250,False
2023-06-16,Friday,0,14114.416753311703,4.340122013923311,31.114530156415885,1.06,61651928,3.1,1250,True
2023-06-17,Saturday,6,13988.329622663548,5.638184024219561,32.20467824419426,0.8,61651928,3.1,1250,False
2023-06-18,Sunday,0,14663.665950145338,9.745448088390077,20.806361545674743,0.87,61651928,3.1,1250,False
2023-06-19,Monday,4,19086.740591337828,9.548859683157655,33.3686836187421,0.88,61651928,3.1,1250,False
2023-06-20,Tuesday,0,20692.649533015803,8.418952479223035,29.14805627693225,1.15,61651928,3.1,1250,False
2023-06-21,Wednesday,4,19953.8525887846,11.888964063804817,21.637045264431997,0.99,61651928,3.1,1250,False
2023-06-22,Thursday,4,18911.937941595053,14.879685155901058,33.896605066639474,0.82,61651928,3.1,1250,False
2023-06-23,Friday,5,19452.45307942587,10.596694086626767,32.78503469098206,0.95,61651928,3.1,1250,False
2023-06-24,Saturday,1,14897.537325906333,5.845729631387666,26.361224569946692,1.15,61651928,3.1,1250,False
2023-06-25,Sunday,5,13500.958040166466,4.476564786967022,38.012846538376735,1.1,61651928,3.1,1250,False
2023-06-26,Monday,4,19481.777943524256,9.24674243962414,26.41223488336476,1.01,61651928,3.1,1250,False
2023-06-27,Tuesday,6,19745.82625612357,12.27199514191293,32.81263453683941,1.03,61651928,3.1,1250,False
2023-06-28,Wednesday,2,20565.42337720804,11.856561709649164,37.7335728016607,0.89,61651928,3.1,1250,False
2023-06-29,Thursday,4,19286.266982970177,6.7793057942044195,39.87740971293148,1.18,61651928,3.1,1250,False
2023-06-30,Friday,2,20279.015027995865,4.16145195373044,37.32894856769339,0.98,61651928,3.1,1250,False
2023-07-01,Saturday,1,14960.625272125331,14.52307270598949,20.01971905121611,1.15,61651928,3.1,1250,False
